stage,edge_size,edge_ent,node_feat_size,node_feat_ent,lr,epochs,graph_idx,node_type,node_idx,target_value,seed_runs,feature_mask_var_mean,edge_mask_var_mean,mask_var_mean
C,0.1,0.1,1e-05,0.01,0.01,150,170,C,0,-2.175614595413208,5,0.017574224007457,0.013817896512472543,0.01569606025996477
C,0.1,0.1,1e-06,0.01,0.01,150,170,C,0,-2.175614595413208,5,0.01757424871110013,0.013817874374447932,0.01569606154277403
C,0.1,1e-05,1e-05,0.01,0.01,150,640,H,13,-0.030795302242040634,5,0.02027884882331423,0.013630026989372206,0.01695443790634322
C,0.1,1e-06,1e-05,0.01,0.01,150,640,H,13,-0.030795302242040634,5,0.020278847096356932,0.013630214365129234,0.016954530730743083
C,0.1,1e-05,1e-06,0.01,0.01,150,640,H,13,-0.030795302242040634,5,0.02027934360000367,0.013630024527316813,0.01695468406366024
C,0.1,1e-06,1e-06,0.01,0.01,150,640,H,13,-0.030795302242040634,5,0.020279341970816357,0.013630208835375147,0.016954775403095753
C,0.1,0.1,1e-06,0.01,0.01,150,490,H,6,-0.1284528225660324,5,0.02129826484122432,0.013698020551518583,0.01749814269637145
C,0.1,0.1,1e-05,0.01,0.01,150,490,H,6,-0.1284528225660324,5,0.02130086810537364,0.0136980525294733,0.01749946031742347
C,0.1,0.1,0.0001,0.01,0.01,150,490,H,6,-0.1284528225660324,5,0.021329131053581307,0.013698081614599733,0.01751360633409052
C,0.1,0.1,1e-05,0.01,0.01,150,640,H,13,-0.030795302242040634,5,0.023579343949924215,0.011779831167301856,0.017679587558613034
C,0.1,0.1,1e-06,0.01,0.01,150,640,H,13,-0.030795302242040634,5,0.023579642694350512,0.011779838624191533,0.017679740659271023
C,0.1,0.1,1e-06,0.01,0.01,150,330,H,4,-0.02938268519937992,5,0.02474808929889731,0.012750530475533532,0.01874930988721542
C,0.1,0.1,1e-05,0.01,0.01,150,330,H,4,-0.02938268519937992,5,0.024750779845513295,0.012750636254295601,0.018750708049904447
C,0.1,0.1,0.0001,0.01,0.01,150,330,H,4,-0.02938268519937992,5,0.024813833651336596,0.012750495122176613,0.018782164386756603
C,0.1,1e-06,1e-06,0.01,0.01,150,170,C,3,-2.179614543914795,5,0.015339527048161163,0.02252468984370572,0.018932108445933443
C,0.1,1e-06,1e-05,0.01,0.01,150,170,C,3,-2.179614543914795,5,0.015339510402034748,0.022524709235604887,0.018932109818819817
C,0.1,1e-05,1e-06,0.01,0.01,150,170,C,3,-2.179614543914795,5,0.015339526441943708,0.022524967873850194,0.01893224715789695
C,0.1,1e-05,1e-05,0.01,0.01,150,170,C,3,-2.179614543914795,5,0.015339510465753377,0.02252498734358795,0.018932248904670664
C,0.1,1e-06,0.0001,0.01,0.01,150,170,C,3,-2.179614543914795,5,0.015340476932077319,0.022526039948689645,0.01893325844038348
C,0.1,1e-05,0.0001,0.01,0.01,150,170,C,3,-2.179614543914795,5,0.015340475957309013,0.022526318029169136,0.018933396993239072
C,0.1,0.1,1e-05,0.01,0.01,150,530,C,1,-2.7582390308380127,5,0.024647297150593148,0.013241899760745256,0.018944598455669204
C,0.1,0.1,1e-06,0.01,0.01,150,530,C,1,-2.7582390308380127,5,0.02464737582176294,0.013241902806562154,0.01894463931416255
C,0.1,0.1,0.0001,0.01,0.01,150,530,C,1,-2.7582390308380127,5,0.024658944936344053,0.013241877232125639,0.018950411084234845
C,0.1,1e-05,0.0001,0.01,0.01,150,530,C,1,-2.7582390308380127,5,0.02470883619609469,0.013470801116641307,0.019089818656368
C,0.1,1e-06,0.0001,0.01,0.01,150,530,C,1,-2.7582390308380127,5,0.02470883756861679,0.013470848091536841,0.019089842830076816
C,0.1,1e-05,1e-05,0.01,0.01,150,530,C,1,-2.7582390308380127,5,0.02471036694394442,0.013470873781284184,0.019090620362614302
C,0.1,1e-06,1e-05,0.01,0.01,150,530,C,1,-2.7582390308380127,5,0.024710369093326197,0.013470921404546797,0.019090645248936496
C,0.1,1e-05,1e-06,0.01,0.01,150,530,C,1,-2.7582390308380127,5,0.024710431165176946,0.013470870304849301,0.019090650735013124
C,0.1,1e-06,1e-06,0.01,0.01,150,530,C,1,-2.7582390308380127,5,0.024710433790490493,0.013470919180989867,0.019090676485740178
C,0.1,0.1,0.0001,0.01,0.01,150,270,C,1,-2.464503288269043,5,0.0230886606489593,0.015413278169407445,0.019250969409183374
C,0.1,0.1,1e-05,0.01,0.01,150,270,C,1,-2.464503288269043,5,0.023093228112536914,0.015413228470805973,0.019253228291671445
C,0.1,0.1,1e-06,0.01,0.01,150,270,C,1,-2.464503288269043,5,0.023093762294450024,0.01541322501913959,0.019253493656794806
C,0.1,1e-05,0.0001,0.01,0.01,150,270,C,1,-2.464503288269043,5,0.021463588907242873,0.017166610004373122,0.019315099455807998
C,0.1,1e-06,0.0001,0.01,0.01,150,270,C,1,-2.464503288269043,5,0.02146357568072438,0.017166680122659265,0.01931512790169182
C,0.1,1e-05,1e-05,0.01,0.01,150,270,C,1,-2.464503288269043,5,0.021468104616634693,0.01716660457743145,0.01931735459703307
C,0.1,1e-06,1e-05,0.01,0.01,150,270,C,1,-2.464503288269043,5,0.02146809147716947,0.017166672610365384,0.019317382043767428
C,0.1,1e-05,1e-06,0.01,0.01,150,270,C,1,-2.464503288269043,5,0.021468553595210008,0.017166603794054252,0.01931757869463213
C,0.1,1e-06,1e-06,0.01,0.01,150,270,C,1,-2.464503288269043,5,0.021468542108693842,0.017166673457484898,0.01931760778308937
C,0.1,0.1,0.0001,0.01,0.01,150,640,H,13,-0.030795302242040634,5,0.02701640314735165,0.011779805026980875,0.019398104087166263
C,0.1,1e-05,1e-06,0.01,0.01,150,490,H,6,-0.1284528225660324,5,0.02130165987475584,0.017900645049561223,0.01960115246215853
C,0.1,1e-06,1e-06,0.01,0.01,150,490,H,6,-0.1284528225660324,5,0.021301660405256148,0.017901019438205434,0.01960133992173079
C,0.1,1e-05,1e-05,0.01,0.01,150,490,H,6,-0.1284528225660324,5,0.02130413794467199,0.017900567056027102,0.019602352500349546
C,0.1,1e-06,1e-05,0.01,0.01,150,490,H,6,-0.1284528225660324,5,0.021304139517541145,0.017900941561659993,0.019602540539600567
C,0.1,0.1,1e-06,0.01,0.01,150,330,H,2,-0.052478715777397156,5,0.019835985798892123,0.019377185270203157,0.019606585534547638
C,0.1,0.1,1e-05,0.01,0.01,150,330,H,2,-0.052478715777397156,5,0.019838938774318915,0.019377208951101593,0.019608073862710254
C,0.1,1e-05,0.0001,0.01,0.01,150,490,H,6,-0.1284528225660324,5,0.021332515291628433,0.017900414065856723,0.019616464678742576
C,0.1,1e-06,0.0001,0.01,0.01,150,490,H,6,-0.1284528225660324,5,0.02133251589864581,0.017900784843371834,0.01961665037100882
C,0.1,1e-05,1e-06,0.01,0.01,150,330,H,4,-0.02938268519937992,5,0.02469224400623971,0.015376541131150417,0.02003439256869506
C,0.1,1e-06,1e-06,0.01,0.01,150,330,H,4,-0.02938268519937992,5,0.024692240366891265,0.015376800394815352,0.020034520380853307
C,0.1,1e-05,1e-05,0.01,0.01,150,330,H,4,-0.02938268519937992,5,0.024695399643064303,0.015376639214303678,0.02003601942868399
C,0.1,1e-06,1e-05,0.01,0.01,150,330,H,4,-0.02938268519937992,5,0.024695394740430577,0.015376894149416127,0.020036144444923354
C,0.1,1e-05,0.0001,0.01,0.01,150,330,H,4,-0.02938268519937992,5,0.024836070558943813,0.01537646822237929,0.02010626939066155
C,0.1,1e-06,0.0001,0.01,0.01,150,330,H,4,-0.02938268519937992,5,0.024836067706769126,0.015376723265044783,0.020106395485906953
C,0.1,1e-05,0.0001,0.01,0.01,150,640,H,13,-0.030795302242040634,5,0.026987765832707195,0.013630046599122555,0.020308906215914874
C,0.1,1e-06,0.0001,0.01,0.01,150,640,H,13,-0.030795302242040634,5,0.026987761726406226,0.01363022838739811,0.020308995056902167
C,0.1,0.1,0.0001,0.01,0.01,150,620,H,2,-0.2488207370042801,5,0.03479906481235263,0.0073573251815476125,0.02107819499695012
C,0.1,0.1,1e-06,0.01,0.01,150,620,H,2,-0.2488207370042801,5,0.034804808976236286,0.007357314775278078,0.02108106187575718
C,0.1,0.1,1e-05,0.01,0.01,150,620,H,2,-0.2488207370042801,5,0.034806159909873784,0.007357303099791004,0.021081731504832394
C,0.1,0.1,1e-06,0.01,0.01,150,330,H,1,-0.05347871407866478,5,0.03081974924010711,0.012152544884328327,0.02148614706221772
C,0.1,0.1,1e-05,0.01,0.01,150,330,H,1,-0.05347871407866478,5,0.03082391264078423,0.0121525511952599,0.021488231918022065
C,0.1,0.1,0.0001,0.01,0.01,150,330,H,1,-0.05347871407866478,5,0.030859836878244094,0.012152575576192665,0.02150620622721838
C,0.1,0.1,0.0001,0.01,0.01,150,170,C,3,-2.179614543914795,5,0.015332783360325845,0.02795148348720235,0.021642133423764098
C,0.1,0.1,1e-06,0.01,0.01,150,170,C,3,-2.179614543914795,5,0.015331380171984538,0.027953279936918984,0.02164233005445176
C,0.1,0.1,1e-05,0.01,0.01,150,170,C,3,-2.179614543914795,5,0.015331361455763352,0.0279534309626885,0.021642396209225926
C,0.1,1e-05,1e-06,0.01,0.01,150,330,H,2,-0.052478715777397156,5,0.019831199894643367,0.023786738623058953,0.02180896925885116
C,0.1,1e-06,1e-06,0.01,0.01,150,330,H,2,-0.052478715777397156,5,0.019831199129385114,0.023787121514128526,0.02180916032175682
C,0.1,1e-05,1e-05,0.01,0.01,150,330,H,2,-0.052478715777397156,5,0.019834213080515847,0.023786742849164887,0.02181047796484037
C,0.1,1e-06,1e-05,0.01,0.01,150,330,H,2,-0.052478715777397156,5,0.019834213051435984,0.023787132297199882,0.02181067267431793
C,0.1,1e-05,0.0001,0.01,0.01,150,330,H,1,-0.05347871407866478,5,0.029109377368084517,0.014653106101343533,0.021881241734714025
C,0.1,1e-06,0.0001,0.01,0.01,150,330,H,1,-0.05347871407866478,5,0.029109375879552195,0.014653347826446696,0.021881361852999444
C,0.1,0.1,0.0001,0.01,0.01,150,330,H,2,-0.052478715777397156,5,0.025456165140852225,0.019377676596050754,0.02241692086845149
C,0.1,1e-05,1e-06,0.01,0.01,150,330,H,1,-0.05347871407866478,5,0.03081054644919286,0.014653077460915459,0.02273181195505416
C,0.1,1e-06,1e-06,0.01,0.01,150,330,H,1,-0.05347871407866478,5,0.03081054582799083,0.014653321372473497,0.022731933600232165
C,0.1,1e-05,1e-05,0.01,0.01,150,330,H,1,-0.05347871407866478,5,0.030814648511642305,0.01465308366596818,0.022733866088805243
C,0.1,1e-06,1e-05,0.01,0.01,150,330,H,1,-0.05347871407866478,5,0.030814646818727916,0.014653326360943542,0.02273398658983573
C,0.1,0.1,0.0001,0.01,0.01,150,610,C,2,-2.5053277015686035,5,0.03521591945629385,0.012915044214038503,0.024065481835166175
C,0.1,1e-05,0.0001,0.01,0.01,150,330,H,2,-0.052478715777397156,5,0.025450979308265755,0.02378726091173611,0.024619120110000933
C,0.1,1e-06,0.0001,0.01,0.01,150,330,H,2,-0.052478715777397156,5,0.025450980058095016,0.023787648776299835,0.024619314417197426
C,0.1,0.1,1e-05,0.01,0.01,150,610,C,2,-2.5053277015686035,5,0.03642328033950361,0.012915161916603992,0.024669221128053802
C,0.1,0.1,1e-06,0.01,0.01,150,610,C,2,-2.5053277015686035,5,0.03647046102808924,0.012915157562562335,0.024692809295325788
C,0.1,1e-05,1e-05,0.01,0.01,150,610,C,2,-2.5053277015686035,5,0.03523048701206095,0.014897406685498025,0.025063946848779488
C,0.1,1e-06,1e-05,0.01,0.01,150,610,C,2,-2.5053277015686035,5,0.03523047339992204,0.014897596926513374,0.025064035163217705
C,0.1,1e-05,1e-06,0.01,0.01,150,610,C,2,-2.5053277015686035,5,0.035273898613871264,0.014897394979180578,0.02508564679652592
C,0.1,1e-06,1e-06,0.01,0.01,150,610,C,2,-2.5053277015686035,5,0.035273892223057435,0.014897587456452241,0.025085739839754838
C,0.1,1e-05,0.0001,0.01,0.01,150,610,C,2,-2.5053277015686035,5,0.03573960857059084,0.014897340828533771,0.025318474699562304
C,0.1,1e-06,0.0001,0.01,0.01,150,610,C,2,-2.5053277015686035,5,0.03573960923740182,0.014897532300498305,0.025318570768950062
C,0.1,0.1,1e-06,0.01,0.01,150,510,H,8,-0.0713830441236496,5,0.04249681155461644,0.00900101000653759,0.025748910780577013
C,0.1,0.1,1e-05,0.01,0.01,150,510,H,8,-0.0713830441236496,5,0.04250091627694888,0.009001010350744697,0.02575096331384679
C,0.1,0.1,0.0001,0.01,0.01,150,510,H,8,-0.0713830441236496,5,0.04258292485781015,0.009000949983432368,0.02579193742062126
C,0.1,0.1,1e-05,0.01,0.01,150,620,H,6,0.08161692321300507,5,0.03364559773290583,0.0181112950986324,0.025878446415769116
C,0.1,1e-05,1e-06,0.01,0.01,150,620,H,2,-0.2488207370042801,5,0.034662112093360786,0.01739611860512275,0.026029115349241766
C,0.1,1e-05,1e-05,0.01,0.01,150,620,H,2,-0.2488207370042801,5,0.03466231105043601,0.017396115011834037,0.026029213031135024
C,0.1,1e-06,1e-06,0.01,0.01,150,620,H,2,-0.2488207370042801,5,0.034662099435178596,0.017396783605663838,0.026029441520421217
C,0.1,1e-06,1e-05,0.01,0.01,150,620,H,2,-0.2488207370042801,5,0.03466229648871276,0.017396783629495614,0.026029540059104187
C,0.1,1e-05,0.0001,0.01,0.01,150,620,H,2,-0.2488207370042801,5,0.03466334368345752,0.017396149425723914,0.026029746554590717
C,0.1,1e-06,0.0001,0.01,0.01,150,620,H,2,-0.2488207370042801,5,0.03466329179943944,0.01739681186032136,0.0260300518298804
C,0.1,0.1,0.0001,0.01,0.01,150,620,H,6,0.08161692321300507,5,0.035240982542364484,0.018111982901649063,0.026676482722006775
C,0.1,0.1,1e-06,0.01,0.01,150,620,H,6,0.08161692321300507,5,0.035263197043095974,0.018111218084378742,0.02668720756373736
C,0.1,0.1,1e-06,0.01,0.01,150,640,H,4,-0.03988323733210564,5,0.04315023143356445,0.010346178298058267,0.026748204865811358
C,0.1,0.1,1e-05,0.01,0.01,150,640,H,4,-0.03988323733210564,5,0.04315093478277506,0.01034617738033047,0.026748556081552764
C,0.1,1e-05,0.0001,0.01,0.01,150,620,H,6,0.08161692321300507,5,0.03362679753857339,0.021038685849242178,0.027332741693907783
C,0.1,1e-06,0.0001,0.01,0.01,150,620,H,6,0.08161692321300507,5,0.03362679615811752,0.021038958995886148,0.027332877577001834
C,0.1,1e-05,1e-05,0.01,0.01,150,620,H,6,0.08161692321300507,5,0.03364854598920767,0.021038097317887656,0.027343321653547664
C,0.1,1e-06,1e-05,0.01,0.01,150,620,H,6,0.08161692321300507,5,0.033648544985706755,0.021038365570198343,0.02734345527795255
C,0.1,1e-05,1e-06,0.01,0.01,150,620,H,6,0.08161692321300507,5,0.03365862492662364,0.02103811838674525,0.027348371656684443
C,0.1,1e-06,1e-06,0.01,0.01,150,620,H,6,0.08161692321300507,5,0.033658623362000074,0.021038385178972413,0.027348504270486244
C,0.1,1e-05,1e-06,0.01,0.01,150,640,H,4,-0.03988323733210564,5,0.04309976800932802,0.012033702779867239,0.02756673539459763
C,0.1,1e-06,1e-06,0.01,0.01,150,640,H,4,-0.03988323733210564,5,0.04309976087667904,0.012033869203160243,0.027566815039919642
C,0.1,1e-05,1e-05,0.01,0.01,150,640,H,4,-0.03988323733210564,5,0.043100105429631726,0.012033704321924583,0.027566904875778155
C,0.1,1e-06,1e-05,0.01,0.01,150,640,H,4,-0.03988323733210564,5,0.043100099421350194,0.012033869400608719,0.027566984410979455
C,0.1,1e-05,0.0001,0.01,0.01,150,640,H,4,-0.03988323733210564,5,0.04314972087473536,0.012033759393325908,0.027591740134030637
C,0.1,1e-06,0.0001,0.01,0.01,150,640,H,4,-0.03988323733210564,5,0.04314971630781395,0.012033926255926593,0.027591821281870273
C,0.1,0.1,0.0001,0.01,0.01,150,640,H,4,-0.03988323733210564,5,0.04492311450570636,0.010346207945130841,0.0276346612254186
C,0.1,0.1,1e-05,0.01,0.01,150,650,H,6,-0.01910228095948696,5,0.04369201787016019,0.012113744150626847,0.027902881010393517
C,0.1,0.1,1e-06,0.01,0.01,150,650,H,6,-0.01910228095948696,5,0.0436949983501146,0.012113735008270678,0.02790436667919264
C,0.1,1e-05,1e-06,0.01,0.01,150,510,H,8,-0.0713830441236496,5,0.04248668714628057,0.01431743759909817,0.02840206237268937
C,0.1,1e-06,1e-06,0.01,0.01,150,510,H,8,-0.0713830441236496,5,0.042486686910776686,0.014317674743225784,0.028402180827001234
C,0.1,1e-05,1e-05,0.01,0.01,150,510,H,8,-0.0713830441236496,5,0.04249132090834815,0.014317408200308641,0.028404364554328397
C,0.1,1e-06,1e-05,0.01,0.01,150,510,H,8,-0.0713830441236496,5,0.04249131913427069,0.014317641475318811,0.02840448030479475
C,0.1,1e-05,0.0001,0.01,0.01,150,510,H,8,-0.0713830441236496,5,0.04257379788350321,0.014317353212049681,0.028445575547776446
C,0.1,1e-06,0.0001,0.01,0.01,150,510,H,8,-0.0713830441236496,5,0.04257379757479003,0.014317583522645227,0.02844569054871763
C,0.1,0.1,0.0001,0.01,0.01,150,650,H,6,-0.01910228095948696,5,0.04527629515538123,0.012113627452490432,0.028694961303935833
C,0.1,1e-05,1e-05,0.01,0.01,150,650,H,6,-0.01910228095948696,5,0.04366475867352572,0.01386285605974134,0.02876380736663353
C,0.1,1e-06,1e-05,0.01,0.01,150,650,H,6,-0.01910228095948696,5,0.04366475432674113,0.013863032783443705,0.028763893555092415
C,0.1,1e-05,1e-06,0.01,0.01,150,650,H,6,-0.01910228095948696,5,0.04366890001084667,0.013862821956813116,0.02876586098382989
C,0.1,1e-06,1e-06,0.01,0.01,150,650,H,6,-0.01910228095948696,5,0.043668897954620804,0.013862997818924595,0.0287659478867727
C,0.1,1e-05,0.0001,0.01,0.01,150,650,H,6,-0.01910228095948696,5,0.04524732430426125,0.013862680610676918,0.02955500245746908
C,0.1,1e-06,0.0001,0.01,0.01,150,650,H,6,-0.01910228095948696,5,0.04524732162842048,0.013862862701298176,0.02955509216485933
C,0.1,1e-06,0.0001,0.01,0.01,150,650,C,2,-0.7869271636009216,5,0.014936755834819456,0.044648512986994536,0.029792634410906994
C,0.1,1e-05,0.0001,0.01,0.01,150,650,C,2,-0.7869271636009216,5,0.014936753424492775,0.04464860679494279,0.029792680109717785
C,0.1,1e-06,1e-05,0.01,0.01,150,650,C,2,-0.7869271636009216,5,0.014938569916434212,0.044649097477306124,0.029793833696870168
C,0.1,1e-06,1e-06,0.01,0.01,150,650,C,2,-0.7869271636009216,5,0.01493857981989027,0.04464909636188754,0.029793838090888904
C,0.1,1e-05,1e-05,0.01,0.01,150,650,C,2,-0.7869271636009216,5,0.014938567286927634,0.044649190965324194,0.029793879126125914
C,0.1,1e-05,1e-06,0.01,0.01,150,650,C,2,-0.7869271636009216,5,0.014938577090103634,0.04464919260098889,0.02979388484554626
C,0.1,0.1,1e-06,0.01,0.01,150,270,H,0,-0.04426804184913635,5,0.0466396433379233,0.019805690040130622,0.03322266668902696
C,0.1,0.1,1e-05,0.01,0.01,150,270,H,0,-0.04426804184913635,5,0.046640342895310154,0.019805697002921792,0.03322301994911597
C,0.1,0.1,0.0001,0.01,0.01,150,270,H,0,-0.04426804184913635,5,0.04664170012457354,0.019805575963379896,0.03322363804397672
C,0.1,1e-05,1e-06,0.01,0.01,150,270,H,0,-0.04426804184913635,5,0.04651360292740338,0.02413410918056744,0.03532385605398541
C,0.1,1e-06,1e-06,0.01,0.01,150,270,H,0,-0.04426804184913635,5,0.04651359298146964,0.024134452873871927,0.035324022927670784
C,0.1,1e-05,1e-05,0.01,0.01,150,270,H,0,-0.04426804184913635,5,0.04651445877472494,0.024134135682023935,0.035324297228374435
C,0.1,1e-06,1e-05,0.01,0.01,150,270,H,0,-0.04426804184913635,5,0.04651444595361731,0.02413447794419574,0.035324461948906524
C,0.1,1e-05,0.0001,0.01,0.01,150,270,H,0,-0.04426804184913635,5,0.04652321778783693,0.02413408574604838,0.03532865176694266
C,0.1,1e-06,0.0001,0.01,0.01,150,270,H,0,-0.04426804184913635,5,0.04652320565629565,0.02413442847382785,0.035328817065061746
C,0.1,1e-06,1e-05,0.01,0.01,150,650,C,4,-1.282924771308899,5,0.02325169186102701,0.04798492867586571,0.03561831026844636
C,0.1,1e-06,1e-06,0.01,0.01,150,650,C,4,-1.282924771308899,5,0.02325180846966873,0.04798492011402317,0.03561836429184595
C,0.1,1e-05,1e-05,0.01,0.01,150,650,C,4,-1.282924771308899,5,0.023251688260664247,0.04798504678529699,0.035618367522980615
C,0.1,1e-05,1e-06,0.01,0.01,150,650,C,4,-1.282924771308899,5,0.023251805275224365,0.04798503487765679,0.035618420076440574
C,0.1,1e-06,0.0001,0.01,0.01,150,650,C,4,-1.282924771308899,5,0.02325226627691437,0.04798501921865064,0.03561864274778251
C,0.1,1e-05,0.0001,0.01,0.01,150,650,C,4,-1.282924771308899,5,0.02325226229387842,0.047985139859066134,0.035618701076472276
C,0.1,0.1,0.0001,0.01,0.01,150,650,C,4,-1.282924771308899,5,0.023212742139958695,0.04917665142784898,0.036194696783903836
C,0.1,0.1,1e-05,0.01,0.01,150,650,C,4,-1.282924771308899,5,0.0232134425450566,0.049176692421208264,0.036195067483132434
C,0.1,0.1,1e-06,0.01,0.01,150,650,C,4,-1.282924771308899,5,0.023213566959115844,0.04917668475033622,0.036195125854726035
C,0.1,0.1,1e-05,0.01,0.01,150,650,C,2,-0.7869271636009216,5,0.014914731376027727,0.06654456713794527,0.040729649256986494
C,0.1,0.1,1e-06,0.01,0.01,150,650,C,2,-0.7869271636009216,5,0.0149147432898242,0.06654456839919157,0.040729655844507884
C,0.1,0.1,0.0001,0.01,0.01,150,650,C,2,-0.7869271636009216,5,0.014915133984276019,0.06654448969859794,0.04072981184143698
C,0.1,1e-06,0.0001,0.01,0.01,150,330,C,0,-1.5042518377304077,5,0.012612816132943563,0.07021201871176362,0.04141241742235359
C,0.1,1e-06,1e-05,0.01,0.01,150,330,C,0,-1.5042518377304077,5,0.012612922768690296,0.07021202379747418,0.041412473283082236
C,0.1,1e-06,1e-06,0.01,0.01,150,330,C,0,-1.5042518377304077,5,0.01261292780225289,0.07021208227948558,0.041412505040869234
C,0.1,1e-05,0.0001,0.01,0.01,150,330,C,0,-1.5042518377304077,5,0.012612811224895108,0.07021257805494582,0.041412694639920464
C,0.1,1e-05,1e-05,0.01,0.01,150,330,C,0,-1.5042518377304077,5,0.012612916546537388,0.07021256979653646,0.041412743171536925
C,0.1,1e-05,1e-06,0.01,0.01,150,330,C,0,-1.5042518377304077,5,0.012612921778029161,0.07021263491267185,0.04141277834535051
C,0.1,0.1,0.0001,0.01,0.01,150,640,H,9,-0.08353185653686523,5,0.07478143614587139,0.0116874560167801,0.04323444608132575
C,0.1,0.1,1e-05,0.01,0.01,150,640,H,9,-0.08353185653686523,5,0.07657964149492474,0.011687499288367178,0.04413357039164596
C,0.1,0.1,1e-06,0.01,0.01,150,640,H,9,-0.08353185653686523,5,0.07661075814240159,0.011687498632713015,0.0441491283875573
C,0.1,1e-05,0.0001,0.01,0.01,150,640,H,9,-0.08353185653686523,5,0.07493404134416076,0.014081564493299874,0.04450780291873032
C,0.1,1e-06,0.0001,0.01,0.01,150,640,H,9,-0.08353185653686523,5,0.0749340599294129,0.014081801796440984,0.044507930862926946
C,0.1,1e-05,1e-05,0.01,0.01,150,640,H,9,-0.08353185653686523,5,0.07670585081858955,0.014081610309449318,0.045393730564019436
C,0.1,1e-06,1e-05,0.01,0.01,150,640,H,9,-0.08353185653686523,5,0.07670586614423881,0.014081848827857256,0.04539385748604803
